acdnt_no,serial_no,acdnt_year,acdnt_dd_dc,dfk_dc,tmzon_div_1_dc,occrrnc_time_dc,x_crdnt,y_crdnt,legaldong_code,legaldong_name,acdnt_hdc,acdnt_dc,road_stle_dc,acdnt_gae_dc,acdnt_age_2_dc,dmge_vhcle_asort_dc,injury_dgree_2_dc,wrngdo_vhcle_asort_dc,lrg_violt_1_dc,wether_sttus_dc,rdse_sttus_dc,dprs_cnt,sep_cnt,slp_cnt,lat,lon
2024100800100247,2024149339,2024,2024년 10월,화요일,주간,12시,962045.0,1944845.0,1168010600,서울특별시 강남구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.50209196929744,127.07058565135422
2024100800100269,2024149359,2024,2024년 10월,화요일,주간,13시,943119.0,1947497.0,1147010100,서울특별시 양천구,차대사람,차대사람 - 기타,기타 - 기타,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,맑음, 건조,0,0,0,37.52502225625929,126.85626617362604
2024100800100295,2024149385,2024,2024년 10월,화요일,주간,14시,957297.0,1955076.0,1129010900,서울특별시 성북구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.59409927120408,127.01627394689557
2024100800100297,2024149387,2024,2024년 10월,화요일,주간,14시,947155.0,1939148.0,1154510300,서울특별시 금천구,차대사람,차대사람 - 기타,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.4500112248722,126.90253966598345
2024100800100332,2024149419,2024,2024년 10월,화요일,주간,15시,958704.0,1945422.0,1168010800,서울특별시 강남구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.50714922788787,127.03275502043492
2024100800100334,2024149421,2024,2024년 10월,화요일,주간,15시,965882.0,1945886.0,1171011100,서울특별시 송파구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.51162479740223,127.11394733862409
2024100800100363,2024149449,2024,2024년 10월,화요일,주간,16시,947935.0,1954147.0,1138011000,서울특별시 은평구,차대사람,차대사람 - 보도통행중,기타 - 기타,중상사고,65세 이상,보행자,중상,화물,기타,맑음, 건조,0,1,0,37.585243890272764,126.91029493150532
2024100800100472,2024149555,2024,2024년 10월,화요일,야간,18시,945067.0,1947375.0,1147010200,서울특별시 양천구,차대사람,차대사람 - 횡단중,단일로 - 교량,경상사고,65세 이상,보행자,경상,기타불명,안전운전불이행,맑음, 건조,0,0,1,37.524040760535954,126.87832000049374
2024100800100572,2024149651,2024,2024년 10월,화요일,야간,20시,957029.0,1961040.0,1130510300,서울특별시 강북구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,개인형이동수단(PM),안전운전불이행,맑음, 건조,0,0,1,37.647841248255524,127.01288762077718
2024100900100066,2024149798,2024,2024년 10월,수요일,주간,07시,952153.0,1942489.0,1162010100,서울특별시 관악구,차대사람,차대사람 - 기타,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,개인형이동수단(PM),안전운전불이행,맑음, 건조,0,1,0,37.48039685906449,126.95882711554954
2024100900100302,2024150020,2024,2024년 10월,수요일,주간,16시,959947.0,1954248.0,1123010700,서울특별시 동대문구,차대사람,차대사람 - 차도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,건설기계,안전운전불이행,맑음, 건조,0,0,1,37.58675551083119,127.04633671826751
2024100900100368,2024150083,2024,2024년 10월,수요일,야간,18시,948774.0,1957893.0,1138010400,서울특별시 은평구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,이륜,안전운전불이행,맑음, 건조,0,0,1,37.619053854396824,126.91953499067155
2024101000100041,2024150231,2024,2024년 10월,목요일,주간,07시,942389.0,1948004.0,1150010300,서울특별시 강서구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.52954654966224,126.84796532770125
2024101000100116,2024150305,2024,2024년 10월,목요일,주간,09시,948783.0,1957963.0,1138010400,서울특별시 은평구,차대사람,차대사람 - 기타,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.619685267432054,126.91963206458675
2024101000100185,2024150372,2024,2024년 10월,목요일,주간,11시,947468.0,1946461.0,1156010100,서울특별시 영등포구,차대사람,차대사람 - 기타,단일로 - 기타,부상신고사고,65세 이상,보행자,부상신고,화물,안전운전불이행,맑음, 건조,0,0,0,37.515942641748374,126.90555624834708
2024101000100570,2024150737,2024,2024년 10월,목요일,야간,22시,964122.0,1953800.0,1126010100,서울특별시 중랑구,차대사람,차대사람 - 차도통행중,기타 - 기타,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,맑음, 건조,0,2,0,37.582889821028274,127.09364596296997
2024101100100027,2024150787,2024,2024년 10월,금요일,야간,05시,967379.0,1943222.0,1171010800,서울특별시 송파구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.48766703404454,127.13100407152454
2024101100100201,2024150957,2024,2024년 10월,금요일,주간,11시,961592.0,1954693.0,1123010900,서울특별시 동대문구,차대사람,차대사람 - 차도통행중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.5908365551457,127.06494508492666
2024101100100260,2024151014,2024,2024년 10월,금요일,주간,13시,958840.0,1956084.0,1129013600,서울특별시 성북구,차대사람,차대사람 - 횡단중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,맑음, 건조,0,1,0,37.60325493134001,127.03369532380692
2024101100100396,2024151143,2024,2024년 10월,금요일,주간,17시,957322.0,1955909.0,1129013300,서울특별시 성북구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.60160842309007,127.01650854939273
2024101100100406,2024151153,2024,2024년 10월,금요일,주간,17시,967646.0,1945660.0,1171011100,서울특별시 송파구,차대사람,차대사람 - 보도통행중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,원동기,신호위반,맑음, 건조,0,1,0,37.509651302955106,127.1339169517033
2024101100100460,2024151206,2024,2024년 10월,금요일,야간,18시,958342.0,1962362.0,1132010600,서울특별시 도봉구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.65981711508206,127.02769564295738
2024101200100035,2024151407,2024,2024년 10월,토요일,주간,06시,952636.0,1951236.0,1141010200,서울특별시 서대문구,차대사람,차대사람 - 길가장자리구역통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,신호위반,기타, 건조,0,1,0,37.55926057240659,126.96372590786092
2024101200100072,2024151444,2024,2024년 10월,토요일,주간,09시,951001.0,1942600.0,1162010100,서울특별시 관악구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.48133693584423,126.9457905961714
2024101200100453,2024151808,2024,2024년 10월,토요일,야간,18시,939266.0,1950956.0,1150010800,서울특별시 강서구,차대사람,차대사람 - 기타,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.555952351322986,126.81237751741084
2024101200100457,2024151812,2024,2024년 10월,토요일,야간,18시,945875.0,1943283.0,1153010200,서울특별시 구로구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.48720676179661,126.88776497621498
2024101200100501,2024151855,2024,2024년 10월,토요일,야간,19시,961900.0,1962117.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 차도통행중,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,이륜,신호위반,맑음, 건조,0,0,1,37.65776350684526,127.06804674070472
2024101300100046,2024152019,2024,2024년 10월,일요일,야간,05시,950110.0,1956212.0,1138010200,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.60397640337427,126.93478780628777
2024101300100189,2024152156,2024,2024년 10월,일요일,주간,13시,969138.0,1950630.0,1174010100,서울특별시 강동구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,개인형이동수단(PM),안전운전불이행,맑음, 건조,0,1,0,37.55449926126873,127.1505896024104
2024101300100351,2024152313,2024,2024년 10월,일요일,야간,18시,958009.0,1952876.0,1123010100,서울특별시 동대문구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,1,1,37.574302951177245,127.02446515346726
2024101300100355,2024152317,2024,2024년 10월,일요일,야간,18시,949402.0,1956802.0,1138010600,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,맑음, 건조,0,1,0,37.60925541781326,126.92672630928355
2024101300100409,2024152369,2024,2024년 10월,일요일,야간,20시,943803.0,1949054.0,1147010200,서울특별시 양천구,차대사람,차대사람 - 기타,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.539097529697685,126.86388752296955
2024101300100449,2024152407,2024,2024년 10월,일요일,야간,22시,949979.0,1958356.0,1138010300,서울특별시 은평구,차대사람,차대사람 - 길가장자리구역통행중,기타 - 기타,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.62329326710686,126.93315708725189
2024101400100053,2024152476,2024,2024년 10월,월요일,주간,07시,947919.0,1957372.0,1138010500,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승합,보행자보호의무위반,맑음, 건조,0,0,1,37.61431002227833,126.90988417896845
2024101400100082,2024152504,2024,2024년 10월,월요일,주간,08시,966477.0,1948034.0,1171010300,서울특별시 송파구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,승합,기타,맑음, 건조,0,0,1,37.53100746997797,127.12058173036343
2024101400100319,2024152733,2024,2024년 10월,월요일,주간,15시,960210.0,1964872.0,1132010800,서울특별시 도봉구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,건설기계,보행자보호의무위반,맑음, 건조,0,1,0,37.68252295365981,127.04873680774466
2024101400100347,2024152759,2024,2024년 10월,월요일,주간,16시,957398.0,1954571.0,1129011500,서울특별시 성북구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.5895522856151,127.01744739591788
2024101400100349,2024152761,2024,2024년 10월,월요일,주간,16시,958760.0,1952000.0,1120010300,서울특별시 성동구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,기타,맑음, 건조,0,1,0,37.56644128882976,127.03301903041009
2024101400100438,2024152845,2024,2024년 10월,월요일,야간,18시,959068.0,1947761.0,1168010700,서울특별시 강남구,차대사람,차대사람 - 차도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.52824765905294,127.03674307481373
2024101500100134,2024153152,2024,2024년 10월,화요일,주간,09시,952856.0,1951456.0,1141010300,서울특별시 서대문구,차대사람,차대사람 - 기타,주차장 - 주차장,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.56125476007085,126.9662025897045
2024101500100167,2024153183,2024,2024년 10월,화요일,주간,10시,959248.0,1953373.0,1123010200,서울특별시 동대문구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,사망사고,65세 이상,보행자,사망,화물,교차로운행방법위반,맑음, 건조,1,0,0,37.5788382258085,127.03846836688544
2024101500100171,2024153187,2024,2024년 10월,화요일,주간,10시,964501.0,1955097.0,1126010500,서울특별시 중랑구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,맑음, 건조,0,1,0,37.594594780638424,127.09787552866425
2024101500100246,2024153257,2024,2024년 10월,화요일,주간,13시,961347.0,1954589.0,1123010900,서울특별시 동대문구,차대사람,차대사람 - 차도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.58988891429059,127.0621754873299
2024101500100248,2024153259,2024,2024년 10월,화요일,주간,13시,952469.0,1942191.0,1162010100,서울특별시 관악구,차대사람,차대사람 - 기타,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.477727211406005,126.96242032719478
2024101500100250,2024153261,2024,2024년 10월,화요일,주간,13시,968776.0,1944389.0,1171011400,서울특별시 송파구,차대사람,차대사람 - 차도통행중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.49823409223904,127.1467565691752
2024101500100471,2024153475,2024,2024년 10월,화요일,야간,19시,947150.0,1940838.0,1154510200,서울특별시 금천구,차대사람,차대사람 - 기타,기타 - 기타,사망사고,65세 이상,보행자,사망,화물,안전운전불이행,맑음, 건조,1,0,0,37.46524331464803,126.90236193165175
2024101500100558,2024153561,2024,2024년 10월,화요일,야간,22시,953395.0,1949520.0,1117010500,서울특별시 용산구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.54383263327034,126.97242830697076
2024101500100579,2024153581,2024,2024년 10월,화요일,야간,23시,948147.0,1957395.0,1138010400,서울특별시 은평구,차대사람,차대사람 - 기타,주차장 - 주차장,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.61453021178913,126.91246582988234
2024101600100037,2024153625,2024,2024년 10월,수요일,주간,06시,957306.0,1943679.0,1165010800,서울특별시 서초구,차대사람,차대사람 - 기타,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.49137533886652,127.01703900369421
2024101600100212,2024153794,2024,2024년 10월,수요일,주간,12시,958381.0,1947503.0,1168010700,서울특별시 강남구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.52589146821174,127.02898266153386
2024101600100241,2024153822,2024,2024년 10월,수요일,주간,13시,960683.0,1964354.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 기타,교차로 - 교차로안,부상신고사고,65세 이상,보행자,부상신고,승용,보행자보호의무위반,맑음, 건조,0,0,0,37.67787456259056,127.05412895202406
2024101600100386,2024153960,2024,2024년 10월,수요일,주간,17시,948570.0,1954856.0,1138010700,서울특별시 은평구,차대사람,차대사람 - 보도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.59166986408143,126.91743699994699
2024101600100498,2024154069,2024,2024년 10월,수요일,야간,19시,961624.0,1942967.0,1168010300,서울특별시 강남구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.48514736187763,127.06592065482283
2024101700100056,2024154218,2024,2024년 10월,목요일,주간,07시,961654.0,1961528.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,자전거,기타,맑음, 건조,0,1,0,37.652444504641096,127.06528877573597
2024101700100143,2024154300,2024,2024년 10월,목요일,주간,09시,957999.0,1959962.0,1130510300,서울특별시 강북구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.638169976676124,127.02394504307365
2024101700100205,2024154362,2024,2024년 10월,목요일,주간,11시,948678.0,1956076.0,1138010800,서울특별시 은평구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.60267181995951,126.91857473312528
2024101700100460,2024154610,2024,2024년 10월,목요일,야간,18시,958410.0,1958154.0,1130510100,서울특별시 강북구,차대사람,차대사람 - 기타,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.62189288429141,127.02870624237322
2024101700100537,2024154681,2024,2024년 10월,목요일,야간,19시,957059.0,1952131.0,1114016200,서울특별시 중구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.56754426603878,127.01375071163586
2024101800100037,2024154829,2024,2024년 10월,금요일,주간,06시,948692.0,1941537.0,1162010200,서울특별시 관악구,차대사람,차대사람 - 횡단중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,맑음, 건조,0,1,0,37.4716304771819,126.9197496407147
2024101800100085,2024154874,2024,2024년 10월,금요일,주간,08시,957870.0,1949974.0,1120011200,서울특별시 성동구,차대사람,차대사람 - 차도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.54814011983798,127.02305784070812
2024101800100119,2024154908,2024,2024년 10월,금요일,주간,09시,957597.0,1954564.0,1129011700,서울특별시 성북구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,화물,보행자보호의무위반,맑음, 건조,0,0,1,37.58949838660733,127.01970180043548
2024101800100148,2024154936,2024,2024년 10월,금요일,주간,10시,957231.0,1959527.0,1130510300,서울특별시 강북구,차대사람,차대사람 - 차도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.634213819009936,127.01526599993167
2024101800100215,2024154999,2024,2024년 10월,금요일,주간,12시,948591.0,1947964.0,1156011000,서울특별시 영등포구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.5295527003124,126.91815813627294
2024101800100258,2024155040,2024,2024년 10월,금요일,주간,13시,942956.0,1943793.0,1153010700,서울특별시 구로구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,비, 젖음/습기,0,1,0,37.49162773704955,126.85470902875839
2024101800100294,2024155075,2024,2024년 10월,금요일,주간,14시,950986.0,1954846.0,1141011100,서울특별시 서대문구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,부상신고사고,65세 이상,보행자,부상신고,승용,보행자보호의무위반,비, 젖음/습기,0,0,0,37.591711629969716,126.94480321789344
2024101800100457,2024155228,2024,2024년 10월,금요일,야간,18시,963891.0,1949070.0,1121510300,서울특별시 광진구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,원동기,안전운전불이행,비, 젖음/습기,0,1,0,37.54024767597522,127.09126269496582
2024101800100460,2024155231,2024,2024년 10월,금요일,야간,18시,968254.0,1949684.0,1174010900,서울특별시 강동구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,비, 젖음/습기,0,1,0,37.54594253197903,127.14062233710558
2024101800100627,2024155392,2024,2024년 10월,금요일,야간,21시,962146.0,1956005.0,1123011000,서울특별시 동대문구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,51-60세,보행자,경상,이륜,신호위반,기타, 건조,0,1,1,37.60268492213501,127.0711523255217
2024101900100088,2024155544,2024,2024년 10월,토요일,주간,07시,946938.0,1952850.0,1144012500,서울특별시 마포구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.57349701321317,126.89909710836233
2024101900100342,2024155790,2024,2024년 10월,토요일,주간,15시,959497.0,1953738.0,1123010300,서울특별시 동대문구,차대사람,차대사람 - 기타,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.58213905519357,127.04126811731763
2024101900100461,2024155906,2024,2024년 10월,토요일,야간,18시,948305.0,1944696.0,1156013200,서울특별시 영등포구,차대사람,차대사람 - 차도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.5000816594157,126.91515128061222
2024101900100464,2024155909,2024,2024년 10월,토요일,야간,18시,949986.0,1957739.0,1138010300,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로부근,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,맑음, 건조,0,0,0,37.61773260235526,126.93327862391791
2024101900100536,2024155978,2024,2024년 10월,토요일,야간,20시,947099.0,1942803.0,1162010200,서울특별시 관악구,차대사람,차대사람 - 기타,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,맑음, 건조,0,1,0,37.4829513613558,126.90164406088526
2024102000100040,2024156101,2024,2024년 10월,일요일,야간,05시,945500.0,1945325.0,1153010100,서울특별시 구로구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승합,기타,맑음, 건조,0,1,0,37.50558955518466,126.88337207218976
2024102000100049,2024156109,2024,2024년 10월,일요일,주간,07시,946997.0,1945044.0,1156013200,서울특별시 영등포구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승합,보행자보호의무위반,맑음, 건조,0,1,0,37.50314405503339,126.90032893739507
2024102000100104,2024156163,2024,2024년 10월,일요일,주간,11시,949532.0,1956301.0,1138010200,서울특별시 은평구,차대사람,차대사람 - 보도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,원동기,기타,맑음, 건조,0,1,0,37.60474702382886,126.92823370451966
2024102000100166,2024156225,2024,2024년 10월,일요일,주간,13시,963410.0,1957440.0,1126010400,서울특별시 중랑구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.61567011869968,127.08540003112716
2024102000100170,2024156229,2024,2024년 10월,일요일,주간,13시,968714.0,1948718.0,1174010500,서울특별시 강동구,차대사람,차대사람 - 보도통행중,기타 - 기타,중상사고,65세 이상,보행자,중상,자전거,기타,맑음, 건조,0,1,0,37.53725129165264,127.14587081738111
2024102000100352,2024156404,2024,2024년 10월,일요일,야간,19시,948783.0,1957905.0,1138010400,서울특별시 은평구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.61916251225367,126.91963612821377
2024102000100407,2024156456,2024,2024년 10월,일요일,야간,21시,957882.0,1960529.0,1130510300,서울특별시 강북구,차대사람,차대사람 - 보도통행중,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,개인형이동수단(PM),안전운전불이행,맑음, 건조,0,0,1,37.64327506749818,127.02258626107222
2024102100100126,2024156608,2024,2024년 10월,월요일,주간,09시,945829.0,1944870.0,1153010200,서울특별시 구로구,차대사람,차대사람 - 보도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,기타,맑음, 건조,0,0,1,37.50150794676478,126.88712779717248
2024102100100404,2024156870,2024,2024년 10월,월요일,주간,17시,957491.0,1955092.0,1129011900,서울특별시 성북구,차대사람,차대사람 - 보도통행중,기타 - 기타,경상사고,65세 이상,보행자,경상,승용,기타,맑음, 건조,0,0,1,37.59425246823482,127.01847051687739
2024102200100046,2024157145,2024,2024년 10월,화요일,주간,06시,940560.0,1949102.0,1147010300,서울특별시 양천구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.539326714718236,126.82717729818711
2024102200100067,2024157165,2024,2024년 10월,화요일,주간,07시,946949.0,1946836.0,1156012100,서울특별시 영등포구,차대사람,차대사람 - 차도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,흐림, 젖음/습기,0,1,0,37.51929286818129,126.89965654307852
2024102200100188,2024157282,2024,2024년 10월,화요일,주간,11시,954007.0,1951376.0,1114011200,서울특별시 중구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.56059190605871,126.97923953785153
2024102200100223,2024157315,2024,2024년 10월,화요일,주간,12시,961335.0,1952045.0,1123010500,서울특별시 동대문구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,비, 젖음/습기,0,1,0,37.56695861865285,127.0621738523264
2024102200100224,2024157316,2024,2024년 10월,화요일,주간,12시,959254.0,1953485.0,1123010300,서울특별시 동대문구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,비, 젖음/습기,0,1,0,37.579847975705825,127.03853008668352
2024102200100283,2024157372,2024,2024년 10월,화요일,주간,14시,955545.0,1945077.0,1165010700,서울특별시 서초구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,비, 젖음/습기,0,1,0,37.50389284970763,126.99703448754686
2024102200100418,2024157499,2024,2024년 10월,화요일,야간,18시,948631.0,1955104.0,1138010700,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,비, 젖음/습기,0,1,0,37.593908510877945,126.91811052837964
2024102200100428,2024157509,2024,2024년 10월,화요일,야간,18시,957666.0,1947584.0,1168011000,서울특별시 강남구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,비, 젖음/습기,0,0,1,37.526588997793894,127.02088633449016
2024102200100431,2024157512,2024,2024년 10월,화요일,야간,18시,960529.0,1944081.0,1168010600,서울특별시 강남구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,신호위반,비, 젖음/습기,0,1,0,37.49514214354997,127.05347544204612
2024102200100513,2024157592,2024,2024년 10월,화요일,야간,19시,958137.0,1958753.0,1130510100,서울특별시 강북구,차대사람,차대사람 - 보도통행중,기타 - 기타,경상사고,65세 이상,보행자,경상,승용,기타,비, 젖음/습기,0,0,1,37.62727937461734,127.02557841860393
2024102200100514,2024157593,2024,2024년 10월,화요일,야간,19시,947002.0,1939705.0,1154510300,서울특별시 금천구,차대사람,차대사람 - 보도통행중,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,원동기,기타,비, 젖음/습기,0,0,1,37.45502284537547,126.90076989950542
2024102300100018,2024157779,2024,2024년 10월,수요일,야간,01시,953214.0,1949856.0,1117010900,서울특별시 용산구,차대사람,차대사람 - 차도통행중,단일로 - 기타,사망사고,65세 이상,보행자,사망,이륜,기타,비, 젖음/습기,2,0,0,37.546851900505075,126.97035802913605
2024102300100060,2024157821,2024,2024년 10월,수요일,주간,06시,951698.0,1945224.0,1159010200,서울특별시 동작구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,비, 젖음/습기,0,1,0,37.5050244611994,126.95350146990354
